日期(年/月),單位,全國發電量_總計,全國發電量_抽蓄水力,全國發電量_火力_合計,全國發電量_火力_燃煤,全國發電量_火力_燃油,全國發電量_火力_燃氣,全國發電量_核能,全國發電量_再生能源_合計,全國發電量_再生能源_慣常水力,全國發電量_再生能源_地熱,全國發電量_再生能源_太陽光電,全國發電量_再生能源_風力,全國發電量_再生能源_生質能,全國發電量_再生能源_廢棄物,台電發電量_合計,台電發電量_抽蓄水力,台電發電量_火力_小計,台電發電量_火力_燃煤,台電發電量_火力_燃油,台電發電量_火力_燃氣,台電發電量_核能,台電發電量_再生能源_小計,台電發電量_再生能源_慣常慣常水力,台電發電量_再生能源_地熱,台電發電量_再生能源_太陽光電,台電發電量_再生能源_風力,民營電廠發電量_合計,民營電廠發電量_火力_小計,民營電廠發電量_火力_燃煤,民營電廠發電量_火力_燃氣,民營電廠發電量_再生能源_小計,民營電廠發電量_再生能源_慣常水力,民營電廠發電量_再生能源_地熱,民營電廠發電量_再生能源_太陽光電,民營電廠發電量_再生能源_風力,自用發電設備發電量_合計,自用發電設備發電量_火力_小計,自用發電設備發電量_火力_燃煤,自用發電設備發電量_火力_燃油,自用發電設備發電量_火力_燃氣,自用發電設備發電量_再生能源_小計,自用發電設備發電量_再生能源_慣常水力,自用發電設備發電量_再生能源_地熱,自用發電設備發電量_再生能源_太陽光電,自用發電設備發電量_再生能源_風力,自用發電設備發電量_再生能源_生質能,自用發電設備發電量_再生能源_廢棄物
200401,百萬度,15561.994221,286.88372,11305.922858,8347.212798,1504.443938,1454.266122,3508.0196,461.168043,175.176192,0,0.045,3.008571,30.705303,252.232977,10661.838359,286.88372,6690.321542,4770.722261,1016.907881,902.6914,3508.0196,176.613497,175.140592,0,0,1.472905,1779.5329,1779.4973,1291.1047,488.3926,0.0356,0.0356,0,0,0,3120.622962,2836.104016,2285.385837,487.536057,63.182122,284.518946,0,0,0.045,1.535666,30.705303,252.232977
200402,百萬度,15323.029454,257.31024,11411.17866,8410.522754,1338.601227,1662.054679,3100.5878,553.952754,295.443414,0,0.046,2.115363,32.368583,223.979394,9938.792795,257.31024,6286.97584,4602.705793,903.518147,780.7519,3100.5878,293.918915,293.140214,0,0,0.778701,2330.018159,2327.714959,1526.3459,801.369059,2.3032,2.3032,0,0,0,3054.2185,2796.487861,2281.471061,435.08308,79.93372,257.730639,0,0,0.046,1.336662,32.368583,223.979394
200403,百萬度,17056.263907,259.64424,12928.366318,8785.344556,1225.597435,2917.424327,3270.1434,598.109949,318.648257,0,0.046,2.451646,28.331765,248.632281,10928.219489,259.64424,7079.215689,4647.735143,700.178246,1731.3023,3270.1434,319.21616,318.365057,0,0,0.851103,2740.175891,2739.892691,1642.3442,1097.548491,0.2832,0.2832,0,0,0,3387.868527,3109.257938,2495.265213,525.419189,88.573536,278.610589,0,0,0.046,1.600543,28.331765,248.632281
200404,百萬度,17123.718616,260.83872,13405.240975,8912.738329,1086.034845,3406.467801,2939.4112,518.227721,287.594818,0,0.047,1.2646,29.545149,199.776154,11020.037162,260.83872,7531.769207,4827.256671,628.696736,2075.8158,2939.4112,288.018035,287.560418,0,0,0.457617,2750.226372,2750.191972,1502.4105,1247.781472,0.0344,0.0344,0,0,0,3353.455082,3123.279796,2583.071158,457.338109,82.870529,230.175286,0,0,0.047,0.806983,29.545149,199.776154
200405,百萬度,19479.357215,293.04571,14960.437081,9946.652082,1550.112671,3463.672328,3648.1608,577.713624,326.301325,0,0.047,0.868636,29.067204,221.429459,13000.127753,293.04571,8732.313724,5537.514044,1071.64828,2123.1514,3648.1608,326.607519,326.237825,0,0,0.369694,3089.450598,3089.387098,1826.1414,1263.245698,0.0635,0.0635,0,0,0,3389.778864,3138.736259,2582.996638,478.464391,77.27523,251.042605,0,0,0.047,0.498942,29.067204,221.429459
200406,百萬度,19642.066466,282.58188,15151.140339,10364.939476,1499.196532,3287.004331,3596.8882,611.456047,321.615425,0,0.047,1.309914,28.851034,259.632674,12722.428689,282.58188,8520.721074,5716.562981,946.741893,1857.4162,3596.8882,322.237535,321.615425,0,0,0.62211,3335.372967,3335.372967,1983.24182,1352.131147,0,0,0,0,0,3584.26481,3295.046298,2665.134675,552.454639,77.456984,289.218512,0,0,0.047,0.687804,28.851034,259.632674
200407,百萬度,20921.64661,271.38472,16344.378175,10782.474581,1745.682735,3816.220859,3690.646,615.237715,302.547738,0,0.047,0.629355,28.690305,283.323317,13555.181094,271.38472,9293.475259,5824.853061,1271.269498,2197.3527,3690.646,299.675115,299.376638,0,0,0.298477,3651.605539,3648.434439,2116.442216,1531.992223,3.1711,3.1711,0,0,0,3714.859977,3402.468477,2841.179304,474.413237,86.875936,312.3915,0,0,0.047,0.330878,28.690305,283.323317
200408,百萬度,21055.958148,316.064215,16561.348342,10829.519231,1893.317246,3838.511865,3568.8196,609.725991,300.599942,0,0.047,0.790886,26.571576,281.716587,13751.498605,316.064215,9570.15866,5895.3959,1365.85196,2308.9108,3568.8196,296.45613,296.145342,0,0,0.310788,3617.669468,3613.214868,2152.842493,1460.372375,4.4546,4.4546,0,0,0,3686.790075,3377.974814,2781.280838,527.465286,69.22869,308.815261,0,0,0.047,0.480098,26.571576,281.716587
200409,百萬度,19506.663973,293.17108,15508.929759,10470.835982,1783.603644,3254.490133,3113.2388,591.324334,286.03379,0,0.049,0.830843,27.394216,277.016485,12259.900262,293.17108,8573.060796,5619.780441,1202.526255,1750.7541,3113.2388,280.429586,279.96479,0,0,0.464796,3500.906268,3494.837268,2053.70233,1441.134938,6.069,6.069,0,0,0,3745.857443,3441.031695,2797.353211,581.077389,62.601095,304.825748,0,0,0.049,0.366047,27.394216,277.016485
200410,百萬度,18086.881837,252.803441,14380.074267,10073.760094,1279.150073,3027.1641,2955.2686,498.735529,221.916324,0,0.052,4.113674,28.770038,243.883493,11229.410002,252.803441,7800.845115,5236.634775,735.32704,1828.8833,2955.2686,220.492846,218.036274,0,0,2.456572,2930.811799,2926.931749,1803.836863,1123.094886,3.88005,3.88005,0,0,0,3926.660036,3652.297403,3033.288456,543.823033,75.185914,274.362633,0,0,0.052,1.657102,28.770038,243.883493
200411,百萬度,17368.601211,273.71276,13664.382797,9231.147594,1354.900636,3078.334567,2976.1934,454.312254,183.364784,0,0.054,2.981343,27.028042,240.884085,10985.539239,273.71276,7556.070446,4858.5309,860.485546,1837.054,2976.1934,179.562633,177.777953,0,0,1.78468,2650.074756,2644.487925,1480.03028,1164.457645,5.586831,5.586831,0,0,0,3732.987216,3463.824426,2892.586414,494.41509,76.822922,269.16279,0,0,0.054,1.196663,27.028042,240.884085
200412,百萬度,17270.450234,298.248698,13354.490096,9176.31655,1225.040349,2953.133197,3122.6876,495.02384,190.627172,0,0.057,4.88798,31.200468,268.25122,10319.59744,298.248698,6705.177787,4441.390162,680.269825,1583.5178,3122.6876,193.483355,190.520894,0,0,2.962461,3028.359332,3028.253054,1721.33019,1306.922864,0.106278,0.106278,0,0,0,3922.493462,3621.059255,3013.596198,544.770524,62.692533,301.434207,0,0,0.057,1.925519,31.200468,268.25122
200501,百萬度,17161.305995,302.93084,12637.785189,9471.459932,825.431832,2340.893425,3726.271,494.318966,186.435879,0,0.06,5.168283,32.737835,269.916969,10421.328647,302.93084,6205.360492,4680.965998,369.353694,1155.0408,3726.271,186.766315,183.295764,0,0,3.470551,2986.137771,2982.997656,1837.181732,1145.815924,3.140115,3.140115,0,0,0,3753.839577,3449.427041,2953.312202,456.078138,40.036701,304.412536,0,0,0.06,1.697732,32.737835,269.916969
200502,百萬度,14772.41438,289.5708,10777.821889,8234.621884,850.674692,1692.525313,3192.0604,512.961291,236.004385,0,0.068,3.869487,30.183466,242.835953,9551.444253,289.5708,5837.204068,4449.096552,445.861516,942.246,3192.0604,232.608985,230.138039,0,0,2.470946,2117.890736,2112.02439,1393.29449,718.7299,5.866346,5.866346,0,0,0,3103.079391,2828.593431,2392.230842,404.813176,31.549413,274.48596,0,0,0.068,1.398541,30.183466,242.835953
200503,百萬度,17544.564649,332.45052,13231.961173,9878.685974,841.07745,2512.197749,3222.6492,757.503756,457.365347,0,0.071,3.570914,31.67152,264.824975,10830.536969,332.45052,6819.519111,5225.780066,380.043645,1213.6954,3222.6492,455.918138,453.650362,0,0,2.267776,3418.288541,3414.573556,2156.85739,1257.716166,3.714985,3.714985,0,0,0,3295.739139,2997.868506,2496.048518,461.033805,40.786183,297.870633,0,0,0.071,1.303138,31.67152,264.824975
200504,百萬度,17832.056033,332.07632,13710.458661,9514.326651,1035.397032,3160.734978,3137.9854,651.535652,392.454047,0,0.074,3.254841,28.838329,226.914435,11323.422741,332.07632,7462.435824,5157.756678,511.440846,1793.2383,3137.9854,390.925197,388.365376,0,0,2.559821,3315.134827,3311.046156,1987.778771,1323.267385,4.088671,4.088671,0,0,0,3193.498465,2936.976681,2368.791202,523.956186,44.229293,256.521784,0,0,0.074,0.69502,28.838329,226.914435
200505,百萬度,19965.37743,341.93016,15630.641024,10316.315846,1599.254516,3715.070662,3389.7038,603.102446,365.66716,0,0.074,3.967358,22.621179,210.772749,13351.68313,341.93016,9254.093152,5934.822246,1076.842023,2242.428883,3389.7038,365.956018,362.698509,0,0,3.257509,3115.199957,3112.231306,1687.85747,1424.373836,2.968651,2.968651,0,0,0,3498.494343,3264.316566,2693.63613,522.412493,48.267943,234.177777,0,0,0.074,0.709849,22.621179,210.772749
200506,百萬度,20012.3207,341.38336,15283.132715,10583.559328,1303.512737,3396.06065,3634.8046,753.000025,450.256493,0,0.075,5.498623,25.522006,271.647903,12851.703102,341.38336,8425.128434,5769.769313,754.935421,1900.4237,3634.8046,450.386708,445.685193,0,0,4.701515,3494.094889,3489.523589,2043.572915,1445.950674,4.5713,4.5713,0,0,0,3666.522709,3368.480692,2770.2171,548.577316,49.686276,298.042017,0,0,0.075,0.797108,25.522006,271.647903
200507,百萬度,21674.356726,343.09816,16960.732594,11068.541275,1702.809156,4189.382163,3612.7418,757.784172,443.485803,0,0.081,2.509659,26.750452,284.957258,14205.949659,343.09816,9808.736223,6149.372857,1112.060666,2547.3027,3612.7418,441.373476,439.384562,0,0,1.988914,3602.282427,3598.181186,1997.525008,1600.656178,4.101241,4.101241,0,0,0,3866.12464,3553.815185,2921.64341,590.74849,41.423285,312.309455,0,0,0.081,0.520745,26.750452,284.957258
200508,百萬度,21655.216303,318.13592,16910.759334,11153.645285,1634.153291,4122.960758,3638.1598,788.161249,475.718792,0,0.082,3.388196,21.128591,287.84367,14147.201542,318.13592,9717.54938,6135.306845,1032.876335,2549.3662,3638.1598,473.356442,470.658992,0,0,2.69745,3632.30815,3627.24835,2102.783968,1524.464382,5.0598,5.0598,0,0,0,3875.706611,3565.961604,2915.554472,601.276956,49.130176,309.745007,0,0,0.082,0.690746,21.128591,287.84367
200509,百萬度,20588.245859,321.30824,16731.573605,10521.120262,1868.617522,4341.835821,2847.924,687.440014,383.163489,0,0.086,6.647533,22.722325,274.820667,13303.600038,321.30824,9748.72569,5800.886599,1286.535791,2661.3033,2847.924,385.642108,379.627974,0,0,6.014134,3540.08771,3536.552195,1901.000433,1635.551762,3.535515,3.535515,0,0,0,3744.558111,3446.29572,2819.23323,582.081731,44.980759,298.262391,0,0,0.086,0.633399,22.722325,274.820667
200510,百萬度,19702.994435,311.28864,15623.256106,9912.8055,1918.355131,3792.095475,3160.7434,607.706289,326.723881,0,0.089,20.423865,24.79611,235.673433,13328.866781,311.28864,9513.525391,5502.934894,1417.213497,2593.377,3160.7434,343.30935,324.722115,0,0,18.587235,2774.66867,2772.666904,1612.597721,1160.069183,2.001766,2.001766,0,0,0,3599.458984,3337.063811,2797.272885,501.141634,38.649292,262.395173,0,0,0.089,1.83663,24.79611,235.673433
200511,百萬度,18458.111195,293.97065,14760.8316,9765.30947,1739.560082,3255.962048,2916.8624,486.446545,204.609964,0,0.096,12.069953,26.124003,243.546625,12177.155754,293.97065,8755.061505,5377.477984,1211.515721,2166.0678,2916.8624,211.261199,200.764977,0,0,10.496222,2727.607875,2723.762888,1666.965247,1056.797641,3.844987,3.844987,0,0,0,3553.347566,3282.007207,2720.866239,528.044361,33.096607,271.340359,0,0,0.096,1.573731,26.124003,243.546625
200512,百萬度,18145.286367,310.37464,13901.824986,9623.797612,1881.938229,2396.089145,3492.1022,440.984541,149.488356,0,0.104,20.931714,30.382117,240.078354,11973.702407,310.37464,8004.191669,5585.711617,1320.893652,1097.5864,3492.1022,167.033898,148.55121,0,0,18.482688,2840.724847,2839.787701,1584.132358,1255.655343,0.937146,0.937146,0,0,0,3330.859113,3057.845616,2453.953637,561.044577,42.847402,273.013497,0,0,0.104,2.449026,30.382117,240.078354
200601,百萬度,17606.499077,317.05616,13065.955897,9262.766373,1877.463268,1925.726256,3663.3618,560.12522,220.043018,0,0.106,23.000795,28.229913,288.745494,11822.928224,317.05616,7604.817008,5404.750906,1413.965901,786.100201,3663.3618,237.693256,216.248752,0,0,21.444504,2470.243761,2466.449495,1356.67637,1109.773125,3.794266,3.794266,0,0,0,3313.327092,2994.689394,2501.339097,463.497367,29.85293,318.637698,0,0,0.106,1.556291,28.229913,288.745494
200602,百萬度,15925.042714,276.93284,12186.176636,8462.941559,2038.47565,1684.759427,2950.2308,511.702438,234.439159,0,0.107,20.475448,29.648321,227.03251,10635.228787,276.93284,7161.387626,4809.691689,1598.363007,753.33293,2950.2308,246.677521,228.267608,0,0,18.409913,2393.062488,2386.642792,1487.493765,899.149027,6.419696,6.171551,0,0,0.248145,2896.751439,2638.146218,2165.756105,440.112643,32.27747,258.605221,0,0,0.107,1.81739,29.648321,227.03251
200603,百萬度,18319.633695,310.91984,14413.854559,9451.596282,2126.25639,2836.001887,3012.5908,582.268496,292.449046,0,0.111,13.650348,27.605089,248.453013,12232.547095,310.91984,8610.095768,5452.800085,1649.526933,1507.76875,3012.5908,298.940687,287.288103,0,0,11.652584,2941.608254,2935.450289,1642.48662,1292.963669,6.157965,5.160943,0,0,0.997022,3145.478346,2868.308502,2356.309577,476.729457,35.269468,277.169844,0,0,0.111,1.000742,27.605089,248.453013
200604,百萬度,18777.765093,322.05428,14858.59564,10249.842746,1466.218585,3142.534309,2952.5394,644.575773,390.43023,0,0.111,12.910691,25.924402,215.19945,12897.315384,322.05428,9225.860778,6015.106914,1073.534214,2137.21965,2952.5394,396.860926,386.747596,0,0,10.11333,2558.362755,2552.541491,1583.607318,968.934173,5.821264,3.682634,0,0,2.13863,3322.086954,3080.193371,2651.128514,392.684371,36.380486,241.893583,0,0,0.111,0.658731,25.924402,215.19945
200605,百萬度,20455.933619,346.15796,16313.889241,11072.354064,1594.432936,3647.102241,3050.9112,744.975218,454.428211,0,0.114,19.415649,27.170166,243.847192,13455.731729,346.15796,9596.728373,6030.734205,1128.399068,2437.5951,3050.9112,461.934196,450.68672,0,0,11.247476,3202.337826,3191.037908,2024.033416,1167.004492,11.299918,3.741491,0,0,7.558427,3797.864064,3526.12296,3017.586443,466.033868,42.502649,271.741104,0,0,0.114,0.609746,27.170166,243.847192
200606,百萬度,20848.742908,336.4238,16421.761234,10793.970982,1772.482967,3855.307285,3391.8306,698.727274,388.204343,0,0.121,17.480158,25.806884,267.114889,13601.909923,336.4238,9482.724718,5676.246665,1280.863353,2525.6147,3391.8306,390.930805,383.747389,0,0,7.183416,3327.025074,3312.689761,2016.666323,1296.023438,14.335313,4.456954,0,0,9.878359,3919.807911,3626.346755,3101.057994,491.619614,33.669147,293.461156,0,0,0.121,0.418383,25.806884,267.114889
200607,百萬度,22757.899786,356.92296,17905.343279,11883.032795,1743.892585,4278.417899,3693.477,802.156547,479.157529,0,0.125,16.568948,26.275057,280.030013,14901.365798,356.92296,10371.504693,6462.40803,1222.958165,2686.138498,3693.477,479.461145,472.266821,0,0,7.194324,3718.147412,3702.416753,2143.768011,1558.648742,15.730659,6.890708,0,0,8.839951,4138.386576,3831.421833,3276.856754,520.93442,33.630659,306.964743,0,0,0.125,0.534673,26.275057,280.030013
